"timestamp","VAL_23-LIC-92521:Z.Y.Value|average","VAL_23-LIC-92521:Z.X.Value|average","VAL_23-LIC-92521:Control Module:YR|average"
"2018-07-01 23:01:41",37.801527849243165,35.533783438964846,
"2018-07-01 23:01:42",38.06034571948242,35.5979893951416,
"2018-07-01 23:01:43",37.07043139271012,35.35021882712561,
"2018-07-01 23:01:44",37.52608620589097,35.463743930290875,
"2018-07-01 23:01:45",38.38305260269286,35.67742310378956,
"2018-07-01 23:01:46",38.2749863717041,35.649868461547854,
"2018-07-01 23:01:47",38.5607346126709,35.72070494006348,
"2018-07-01 23:01:48",38.53608666455079,35.713947814208986,
"2018-07-01 23:01:49",37.86287053784179,35.54518954162598,
"2018-07-01 23:01:50",36.77763114233399,35.27365196911621,
"2018-07-01 23:01:51",36.57464189562989,35.22271918481446,
"2018-07-01 23:01:52",37.79707807499682,35.52788844393499,
"2018-07-01 23:01:53",37.08193862837231,35.34880802969782,
"2018-07-01 23:01:54",36.92362528231499,35.3089716770702,
"2018-07-01 23:01:55",37.75518835964682,35.5164357737573,
"2018-07-01 23:01:56",37.22408168372178,35.383338298195945,
"2018-07-01 23:01:57",36.816650681152346,35.281245080322265,
"2018-07-01 23:01:58",37.721244151764836,35.50697130140403,
"2018-07-01 23:01:59",36.891641128095785,35.29932158573331,
"2018-07-01 23:02:00",38.08361315633476,35.596819057160445,
"2018-07-01 23:02:01",38.95614683444976,35.814278346252436,
"2018-07-01 23:02:02",38.0897233973891,35.597174987179635,
"2018-07-01 23:02:03",38.32258904882738,35.65484123754712,
"2018-07-01 23:02:04",38.22862388312158,35.63082643732158,
"2018-07-01 23:02:05",36.97796144453877,35.31789883119146,
"2018-07-01 23:02:06",37.54704599076991,35.459784779707434,
"2018-07-01 23:02:07",38.34960272401671,35.65987630630524,
"2018-07-01 23:02:08",37.1368844122459,35.35639836621051,
"2018-07-01 23:02:09",37.53870130083471,35.45647337681027,
"2018-07-01 23:02:10",38.33767035832978,35.655672449440004,
"2018-07-01 23:02:11",37.05568062448883,35.334895745956416,
"2018-07-01 23:02:12",37.46896796283722,35.437852590362546,
"2018-07-01 23:02:13",37.81998082244668,35.52516831749316,
"2018-07-01 23:02:14",37.527463418687965,35.451658963459295,
"2018-07-01 23:02:15",37.42641453821563,35.42603927612305,
"2018-07-01 23:02:16",37.46683350070954,35.43578075866699,
"2018-07-01 23:02:17",37.526326471122744,35.45027897276306,
"2018-07-01 23:02:18",36.72591337597422,35.249967525468,
"2018-07-01 23:02:19",37.075261387361955,35.33702506220137,
"2018-07-01 23:02:20",38.130162955472805,35.600252376262574,
"2018-07-01 23:02:21",37.23644583026658,35.376504724592856,
"2018-07-01 23:02:22",37.486969446284085,35.438771500264565,
"2018-07-01 23:02:23",38.23321877264573,35.62481107897186,
"2018-07-01 23:02:24",37.40743515289307,35.41801347597504,
"2018-07-01 23:02:25",37.292878100169716,35.3890500052831,
"2018-07-01 23:02:26",37.948587263617895,35.55251664726976,
"2018-07-01 23:02:27",38.27109719527066,35.63262151435279,
"2018-07-01 23:02:28",37.52543915549021,35.44583404640651,
"2018-07-01 23:02:29",37.988766508671524,35.561200156107155,
"2018-07-01 23:02:30",37.491648762036206,35.43655570567081,
"2018-07-01 23:02:31",37.56518632072349,35.45456253220454,
"2018-07-01 23:02:32",37.79041900129414,35.51044372454586,
"2018-07-01 23:02:33",38.03528201220703,35.57118146691895,
"2018-07-01 23:02:34",37.880978035156254,35.532162322875976,
"2018-07-01 23:02:35",37.88521819399568,35.53277837923305,
"2018-07-01 23:02:36",37.929278725175905,35.543344951678726,
"2018-07-01 23:02:37",37.5879110512874,35.457619845357755,
"2018-07-01 23:02:38",37.80953993066406,35.51259794628906,
"2018-07-01 23:02:39",37.45240527380275,35.42296217836203,
"2018-07-01 23:02:40",36.85415754030004,35.2731752812724,
"2018-07-01 23:02:41",37.64065832981811,35.4694081060394,
"2018-07-01 23:02:42",38.19205436096961,35.60674866135965,
"2018-07-01 23:02:43",37.973661875515326,35.551695565607766,
"2018-07-01 23:02:44",38.06814882613714,35.57483644002477,
"2018-07-01 23:02:45",38.628335530411846,35.71428518578429,
"2018-07-01 23:02:46",38.33757095221944,35.641065909918844,
"2018-07-01 23:02:47",38.42515817032283,35.662408398803706,
"2018-07-01 23:02:48",37.132128480636,35.338865028844154,
"2018-07-01 23:02:49",37.73133513130249,35.48826179195662,
"2018-07-01 23:02:50",38.06160786114949,35.57035843680826,
"2018-07-01 23:02:51",37.988022098337076,35.55149830416596,
"2018-07-01 23:02:52",37.87827493571719,35.52362712828269,
"2018-07-01 23:02:53",37.30671746137889,35.38041984577756,
"2018-07-01 23:02:54",37.39982921251678,35.403360382980345,
"2018-07-01 23:02:55",37.12893737531281,35.33535808320618,
"2018-07-01 23:02:56",37.32642605152893,35.38441011016082,
"2018-07-01 23:02:57",37.575908821528515,35.44640878285536,
"2018-07-01 23:02:58",37.13381418240732,35.335608845432915,
"2018-07-01 23:02:59",37.331824869484876,35.384789813735956,
"2018-07-01 23:03:00",38.31170685865021,35.62923371793365,
"2018-07-01 23:03:01",37.35822291505432,35.39053748415375,
"2018-07-01 23:03:02",37.185130045692446,35.346975045463566,
"2018-07-01 23:03:03",37.54701510775757,35.4370819653244,
"2018-07-01 23:03:04",37.11046768572998,35.32767205415344,
"2018-07-01 23:03:05",37.232590142005925,35.357904422897334,
"2018-07-01 23:03:06",36.84688847327982,35.261261515123685,
"2018-07-01 23:03:07",36.90873271647923,35.2764940975113,
"2018-07-01 23:03:08",38.161464056395744,35.58918449325338,
"2018-07-01 23:03:09",37.421097184091884,35.4037529312818,
"2018-07-01 23:03:10",37.1297522360051,35.33064340641101,
"2018-07-01 23:03:11",38.20649512332953,35.59932797566167,
"2018-07-01 23:03:12",37.26614381923676,35.363933461936945,
"2018-07-01 23:03:13",37.16522551861573,35.338421990654,
"2018-07-01 23:03:14",37.43364390000435,35.40518898526139,
"2018-07-01 23:03:15",37.04318667305008,35.30732147463851,
"2018-07-01 23:03:16",37.032465199589616,35.304386307388306,
"2018-07-01 23:03:17",37.89882574917205,35.52054093729683,
"2018-07-01 23:03:18",37.917255845943615,35.52471163013177,
"2018-07-01 23:03:19",37.15445381240845,35.33373298492432,
"2018-07-01 23:03:20",37.24646025772095,35.35643745574951,
"2018-07-01 23:03:21",37.115216603088385,35.32335727615356,
"2018-07-01 23:03:22",36.87219564590454,35.2623833076477,
"2018-07-01 23:03:23",37.326971142578124,35.37576393280029,
"2018-07-01 23:03:24",37.02587825927734,35.30024051589965,
"2018-07-01 23:03:25",36.79708366775513,35.24283950805664,
"2018-07-01 23:03:26",36.72244497680664,35.223993377685545,
"2018-07-01 23:03:27",36.98202301183385,35.28864770799171,
"2018-07-01 23:03:28",37.835235582722504,35.50153615095728,
"2018-07-01 23:03:29",37.4769864020867,35.41162922775145,
"2018-07-01 23:03:30",37.382162110900886,35.387598381805425,
"2018-07-01 23:03:31",37.55884714279175,35.431410217285155,
"2018-07-01 23:03:32",37.597798839569094,35.44078094482422,
"2018-07-01 23:03:33",37.779522557067864,35.485806847381596,
"2018-07-01 23:03:34",37.03001122131349,35.298180616760256,
"2018-07-01 23:03:35",37.30687185363769,35.367090189361576,
"2018-07-01 23:03:36",36.50032994308471,35.16531726455688,
"2018-07-01 23:03:37",37.58745341512725,35.436734406965364,
"2018-07-01 23:03:38",37.32628187865654,35.37113740363139,
"2018-07-01 23:03:39",37.93549232538735,35.523002636272146,
"2018-07-01 23:03:40",37.77182077789307,35.481679647064205,
"2018-07-01 23:03:41",37.56425883331299,35.42943123016357,
"2018-07-01 23:03:42",37.18064139556885,35.333249243927,
"2018-07-01 23:03:43",36.81078752730917,35.240585241138874,
"2018-07-01 23:03:44",36.97303245701871,35.28091412158959,
"2018-07-01 23:03:45",36.977182182612815,35.281715713048584,
"2018-07-01 23:03:46",37.79435956652642,35.48560408678627,
"2018-07-01 23:03:47",37.05510554999733,35.30053993720246,
"2018-07-01 23:03:48",37.53751605398072,35.42079187501854,
"2018-07-01 23:03:49",38.06251574470818,35.55158716940743,
"2018-07-01 23:03:50",36.9630159801734,35.27648436483963,
"2018-07-01 23:03:51",37.30252675496072,35.361059624452515,
"2018-07-01 23:03:52",37.74574416913986,35.471468887998576,
"2018-07-01 23:03:53",36.96717959004402,35.27659716873169,
"2018-07-01 23:03:54",36.3979822212696,35.134185892673486,
"2018-07-01 23:03:55",36.37526248217209,35.128399179285935,
"2018-07-01 23:03:56",37.57733980245885,35.4285634996117,
"2018-07-01 23:03:57",37.50169907622988,35.40931110955451,
"2018-07-01 23:03:58",37.390743514999386,35.38125320654106,
"2018-07-01 23:03:59",37.637588209028245,35.4425955534954,
"2018-07-01 23:04:00",37.138986818241115,35.31768028192329,
"2018-07-01 23:04:01",36.64462183843961,35.19392753427873,
"2018-07-01 23:04:02",36.29384874897923,35.1061469314857,
"2018-07-01 23:04:03",36.3422528737132,35.11814922264918,
"2018-07-01 23:04:04",36.26622563495636,35.0990590402565,
"2018-07-01 23:04:05",36.41363649007598,35.135798299446655,
"2018-07-01 23:04:06",36.785469056181974,35.22856739373986,
"2018-07-01 23:04:07",36.8325808338175,35.24014423799634,
"2018-07-01 23:04:08",37.247631343286514,35.34361929150008,
"2018-07-01 23:04:09",36.82411756114871,35.23754308891201,
"2018-07-01 23:04:10",36.73424923131649,35.21489655122661,
"2018-07-01 23:04:11",37.075196601383205,35.29988321266365,
"2018-07-01 23:04:12",37.541394404878616,35.416085846323014,
"2018-07-01 23:04:13",36.51608499528694,35.159625363546375,
"2018-07-01 23:04:14",36.34167119188309,35.11592550582504,
"2018-07-01 23:04:15",36.29282165883255,35.1036266876297,
"2018-07-01 23:04:16",37.889128799955365,35.502284992206576,
"2018-07-01 23:04:17",36.98447766457558,35.27589242020798,
"2018-07-01 23:04:18",38.02680462865258,35.53602767676353,
"2018-07-01 23:04:19",37.51862661444424,35.40864277427003,
"2018-07-01 23:04:20",37.175895332860264,35.322692376017756,
"2018-07-01 23:04:21",37.253903221776234,35.34190797334274,
"2018-07-01 23:04:22",36.78372912845039,35.22417597923088,
"2018-07-01 23:04:23",36.37013944365883,35.12067788277244,
"2018-07-01 23:04:24",37.41050898696924,35.38045350052588,
"2018-07-01 23:04:25",37.11444215726077,35.30618522735551,
"2018-07-01 23:04:26",36.77415227293575,35.22092786604598,
"2018-07-01 23:04:27",36.51432839803886,35.155840823368074,
"2018-07-01 23:04:28",36.679288561632156,35.196916569898605,
"2018-07-01 23:04:29",36.92583972678376,35.258338966749186,
"2018-07-01 23:04:30",36.59616253187371,35.17577318802261,
"2018-07-01 23:04:31",36.67887362073468,35.19628721993166,
"2018-07-01 23:04:32",36.07974698436081,35.046467902701394,
"2018-07-01 23:04:33",35.7850743634447,34.97282240727608,
"2018-07-01 23:04:34",37.24653947236633,35.33790735968971,
"2018-07-01 23:04:35",37.20508988646869,35.327272567767565,
"2018-07-01 23:04:36",37.48114202772733,35.395956809217985,
"2018-07-01 23:04:37",37.511211521911626,35.40313972320557,
"2018-07-01 23:04:38",37.604587827301025,35.426128617858886,
"2018-07-01 23:04:39",37.556102777862556,35.41366252670288,
"2018-07-01 23:04:40",38.51344834518433,35.65245541000366,
"2018-07-01 23:04:41",37.386995246124265,35.3705334815979,
"2018-07-01 23:04:42",37.480670451354975,35.39362446060181,
"2018-07-01 23:04:43",37.44312403564454,35.38391784667969,
"2018-07-01 23:04:44",36.604975144195556,35.17423511428833,
"2018-07-01 23:04:45",35.88573996963501,34.99443084716797,
"2018-07-01 23:04:46",36.03651146697998,35.03209716796875,
"2018-07-01 23:04:47",36.27651478745033,35.092021247600684,
"2018-07-01 23:04:48",36.498960935863956,35.147510747457375,
"2018-07-01 23:04:49",37.26080148398574,35.33769041435973,
"2018-07-01 23:04:50",37.39360680530374,35.37057992517694,
"2018-07-01 23:04:51",36.370270187377926,35.11464897003174,
"2018-07-01 23:04:52",36.558797528549725,35.16164644909563,
"2018-07-01 23:04:53",37.01624280542954,35.275291360657796,
"2018-07-01 23:04:54",37.03076009281959,,
"2018-07-01 23:04:55",36.724926553172324,35.17930795940651,
"2018-07-01 23:04:56",36.57639706177687,35.165278736455306,
"2018-07-01 23:04:57",37.191375227355955,35.31875679168701,
"2018-07-01 23:04:58",36.896481464096595,35.24482942833736,
"2018-07-01 23:04:59",36.17073758963464,35.06334171619846,
"2018-07-01 23:05:00",37.04095643378707,35.280661834666454,
"2018-07-01 23:05:01",37.0982093907316,35.29472715113466,
"2018-07-01 23:05:02",36.44317984450552,35.13085983868011,
"2018-07-01 23:05:03",36.40708343374634,35.121734017501836,
"2018-07-01 23:05:04",36.32137736219024,35.100223984207155,
"2018-07-01 23:05:05",36.42180298268128,35.125226231384275,
"2018-07-01 23:05:06",37.30004749280548,35.34450019792175,
"2018-07-01 23:05:07",36.96030747921753,35.26044669898224,
"2018-07-01 23:05:08",36.50439756942749,,
"2018-07-01 23:05:09",37.00193491687775,35.30696889397431,
"2018-07-01 23:05:10",36.27011873204041,35.08638444051361,
"2018-07-01 23:05:11",37.238793747047424,35.328279549285895,
"2018-07-01 23:05:12",37.08967548380279,35.290757575347904,
"2018-07-01 23:05:13",37.52241547080993,35.39861059580231,
"2018-07-01 23:05:14",37.3734494862671,35.36106812788391,
"2018-07-01 23:05:15",37.487590219696045,35.38927859964752,
"2018-07-01 23:05:16",36.85745862620544,35.231552432151794,
"2018-07-01 23:05:17",36.60635302205659,35.168635586105346,
"2018-07-01 23:05:18",36.500567521849746,35.142070948709375,
"2018-07-01 23:05:19",37.184208768063215,35.31272198343298,
"2018-07-01 23:05:20",36.57177272546027,35.15947959125698,
"2018-07-01 23:05:21",37.155694628601076,35.305205748626705,
"2018-07-01 23:05:22",36.92825633200837,35.248139079727174,
"2018-07-01 23:05:23",36.283044203494214,35.08676363908212,
"2018-07-01 23:05:24",36.53361990567504,35.149283958229255,
"2018-07-01 23:05:25",36.762973625045525,35.20644986111606,
"2018-07-01 23:05:26",36.27366380073548,35.08405120992279,
"2018-07-01 23:05:27",37.08570777229309,35.28682326670075,
"2018-07-01 23:05:28",37.13577793182439,35.299091517653565,
"2018-07-01 23:05:29",37.282290128956454,35.33544217456941,
"2018-07-01 23:05:30",36.71101323697917,35.19246188880883,
"2018-07-01 23:05:31",37.48083250695801,35.38459584399414,
"2018-07-01 23:05:32",36.91933426293945,35.244017742431645,
"2018-07-01 23:05:33",37.528896237792964,35.39607825659179,
"2018-07-01 23:05:34",37.25212715368652,35.326613928100585,
"2018-07-01 23:05:35",36.66465714465332,35.179596768310546,
"2018-07-01 23:05:36",36.21959996672383,35.06827577579336,
"2018-07-01 23:05:37",36.29893492017257,35.088036447962516,
"2018-07-01 23:05:38",36.815937879558106,35.217105444718456,
"2018-07-01 23:05:39",37.748039134546474,35.44975700181376,
"2018-07-01 23:05:40",37.903967510253906,35.48833467333984,
"2018-07-01 23:05:41",37.03489398156738,35.27084047692872,
"2018-07-01 23:05:42",37.2453072265625,35.323174678100585,
"2018-07-01 23:05:43",37.3855846182871,35.357946088979645,
"2018-07-01 23:05:44",37.03969763878108,35.27125066619593,
"2018-07-01 23:05:45",36.707243188873534,35.18797989586311,
"2018-07-01 23:05:46",37.396804652935245,35.36006794222303,
"2018-07-01 23:05:47",36.82532696166992,35.21701515454101,
"2018-07-01 23:05:48",37.34501343994141,35.3466479831543,
"2018-07-01 23:05:49",37.06969387084962,35.27758669128418,
"2018-07-01 23:05:50",36.18201165026856,35.055619674438475,
"2018-07-01 23:05:51",36.4283287277832,35.117101562622075,
"2018-07-01 23:05:52",36.72760000512695,35.19175990307617,
"2018-07-01 23:05:53",36.50798463793945,35.136742428344725,
"2018-07-01 23:05:54",36.6217930656174,35.16505731101522,
"2018-07-01 23:05:55",37.35424441262355,35.34788088567058,
"2018-07-01 23:05:56",37.435284088134765,35.367834815216064,
"2018-07-01 23:05:57",36.81497264022827,35.212579803466795,
"2018-07-01 23:05:58",36.57233852920532,35.15179458618164,
"2018-07-01 23:05:59",36.862786254119875,35.22421955032348,
"2018-07-01 23:06:00",37.43315866699219,35.36650703582764,
"2018-07-01 23:06:01",37.35285861663819,35.34614326324463,
"2018-07-01 23:06:02",37.83954576950074,35.4674256149292,
"2018-07-01 23:06:03",37.48796997909546,35.37921577301026,
"2018-07-01 23:06:04",37.3867740234375,35.353621903991694,
"2018-07-01 23:06:05",36.926689499664306,35.23840179443359,
"2018-07-01 23:06:06",36.49778576113483,35.13106653737947,
"2018-07-01 23:06:07",36.94461767979033,35.2425736645427,
"2018-07-01 23:06:08",37.53755464241834,35.39048109858443,
"2018-07-01 23:06:09",36.78474136047364,35.202106815338134,
"2018-07-01 23:06:10",37.84171057434082,35.46596050643921,
"2018-07-01 23:06:11",37.529530249786376,35.38759212265015,
"2018-07-01 23:06:12",37.73247556228638,35.437963372039796,
"2018-07-01 23:06:13",37.98980989685058,35.501878929901125,
"2018-07-01 23:06:14",37.16297339706421,35.29492435379028,
"2018-07-01 23:06:15",36.95425332717896,35.24254234161377,
"2018-07-01 23:06:16",37.941457559204096,35.48893616027833,
"2018-07-01 23:06:17",37.26637007446289,35.31989803085327,
"2018-07-01 23:06:18",37.67460095062256,35.42160472946167,
"2018-07-01 23:06:19",38.18863359451295,35.54965477142334,
"2018-07-01 23:06:20",37.07583682067442,35.271229434651445,
"2018-07-01 23:06:21",37.728474486485,35.43402671006291,
"2018-07-01 23:06:22",38.21937042663574,35.55628636474609,
"2018-07-01 23:06:23",37.88299875695801,35.47180029003906,
"2018-07-01 23:06:24",37.060039323242194,35.265839104858394,
"2018-07-01 23:06:25",38.174982258789065,35.544121729003905,
"2018-07-01 23:06:26",37.8354743100586,35.458862679687506,
"2018-07-01 23:06:27",37.75868944433594,35.439300699096684,
"2018-07-01 23:06:28",37.47226765563965,35.36738921179199,
"2018-07-01 23:06:29",37.65183251701295,35.41103524035645,
"2018-07-01 23:06:30",37.99428810395774,,
"2018-07-01 23:06:31",37.569579531373066,35.357734167297366,
"2018-07-01 23:06:32",37.59534319042969,35.3967444095459,
"2018-07-01 23:06:33",36.988733753051754,35.24488785961913,
"2018-07-01 23:06:34",37.30892363208008,35.3246645847168,
"2018-07-01 23:06:35",37.26698966601563,35.31391958288574,
"2018-07-01 23:06:36",37.385011545898436,35.34313941979981,
"2018-07-01 23:06:37",37.558673179612526,35.38623294117652,
"2018-07-01 23:06:38",37.53203568696462,35.37926049437035,
"2018-07-01 23:06:39",37.66946604425396,35.41327554673605,
"2018-07-01 23:06:40",37.20374772698627,35.2965955866868,
"2018-07-01 23:06:41",37.189659950845076,35.292828419650824,
"2018-07-01 23:06:42",36.89734770864525,35.219569734705594,
"2018-07-01 23:06:43",37.10083772625186,35.27021624383694,
"2018-07-01 23:06:44",36.90804283654785,35.22183092944336,
"2018-07-01 23:06:45",37.39433925512695,35.343118911987304,
"2018-07-01 23:06:46",37.39417112193582,35.34279130664428,
"2018-07-01 23:06:47",37.96751168987755,35.48572196272676,
"2018-07-01 23:06:48",37.621196506523134,35.39881128755188,
"2018-07-01 23:06:49",37.60524032009888,35.39294751616288,
"2018-07-01 23:06:50",37.888730867370604,,
"2018-07-01 23:06:51",37.13760248690033,35.22051949814987,
"2018-07-01 23:06:52",37.34534069046021,35.3286263802948,
"2018-07-01 23:06:53",37.14878744748688,35.27925504670715,
"2018-07-01 23:06:54",37.43318768984986,35.35006327604675,
"2018-07-01 23:06:55",37.06718634838867,35.25834765534973,
"2018-07-01 23:06:56",37.205603678321836,35.292708072799684,
"2018-07-01 23:06:57",37.36266583848572,35.331697397163396,
"2018-07-01 23:06:58",36.971172151718136,35.233629210212705,
"2018-07-01 23:06:59",37.550223467193604,35.378077063888554,
"2018-07-01 23:07:00",37.502225149475095,35.36577299593353,
"2018-07-01 23:07:01",38.04046254312675,35.499916149550074,
"2018-07-01 23:07:02",37.67348691620541,35.407836845757295,
"2018-07-01 23:07:03",37.10601928726513,35.26574749845179,
"2018-07-01 23:07:04",36.87084013835143,35.20677889709473,
"2018-07-01 23:07:05",36.893594411697386,35.21229063720703,
"2018-07-01 23:07:06",36.78418100202941,35.184783224487305,
"2018-07-01 23:07:07",36.61772293550872,35.14304958374786,
"2018-07-01 23:07:08",37.36473621479035,35.32952842192078,
"2018-07-01 23:07:09",37.14288202745056,35.27383687654114,
"2018-07-01 23:07:10",37.33233621949005,35.320932904953004,
"2018-07-01 23:07:11",37.503412629844654,35.363399059158326,
"2018-07-01 23:07:12",38.079180620713466,35.50691844264442,
"2018-07-01 23:07:13",37.254452694533114,35.30048646960991,
"2018-07-01 23:07:14",37.13192307968139,35.269629441833494,
"2018-07-01 23:07:15",36.772222085571286,35.17955436553955,
"2018-07-01 23:07:16",36.499351986694336,35.11124382171631,
"2018-07-01 23:07:17",36.51885479888916,35.11602252883911,
"2018-07-01 23:07:18",36.29052844772339,35.05889194412231,
"2018-07-01 23:07:19",36.454621268463136,35.09983207855225,
"2018-07-01 23:07:20",36.26759644470216,35.053031880950925,
"2018-07-01 23:07:21",37.10787638074619,35.26288316278533,
"2018-07-01 23:07:22",37.28325885680958,35.30647625132927,
"2018-07-01 23:07:23",36.848038796562875,35.197505965981826,
"2018-07-01 23:07:24",37.81150542984009,35.43800670700074,
